"session";"unit_session_id";"item_id";"item_name";"answer";"created";"saved";"shown";"shown_relative";"answered";"answered_relative";"displaycount";"display_order";"hidden"
"";"30469029";"22583680";"informed_consent";"1";"2023-11-09 09:52:12";"2023-11-09 09:52:28";"2023-11-09 08:52:13";"2121";"2023-11-09 08:52:17";"6183";"1";"5";"0"
"";"30469029";"22629466";"page_1";"";"2023-11-09 09:52:12";"";"";"";"";"";"1";"7";"1"
"";"30469029";"22629422";"note_topic";"1";"2023-11-09 09:52:12";"2023-11-09 09:52:39";"2023-11-09 08:52:29";"2719";"2023-11-09 08:52:29";"";"1";"8";"0"
"";"30469029";"22603031";"page_3";"";"2023-11-09 09:52:12";"";"";"";"";"";"1";"10";"0"
"";"30469125";"22542976";"topic";"3D_video_vs_2D_video";"2023-11-09 10:05:50";"2023-11-09 10:05:51";"2023-11-09 10:05:51";"";"2023-11-09 10:05:51";"";"1";"0";"0"
"";"30469125";"22576743";"effect_size_1";"-0.5";"2023-11-09 10:05:50";"2023-11-09 10:05:51";"2023-11-09 10:05:51";"";"2023-11-09 10:05:51";"";"1";"2";"0"
"";"30469125";"22576744";"effect_size_2";"0.2";"2023-11-09 10:05:50";"2023-11-09 10:05:51";"2023-11-09 10:05:51";"";"2023-11-09 10:05:51";"";"1";"3";"0"
"";"30469125";"22583679";"note_intro";"1";"2023-11-09 10:05:50";"2023-11-09 10:05:58";"2023-11-09 09:05:50";"2261";"2023-11-09 09:05:50";"";"1";"4";"0"
"";"30469125";"22583680";"informed_consent";"1";"2023-11-09 10:05:50";"2023-11-09 10:05:58";"2023-11-09 09:05:50";"2261";"2023-11-09 09:05:53";"5095";"1";"5";"0"
"";"30469125";"22629466";"page_1";"";"2023-11-09 10:05:50";"";"";"";"";"";"1";"7";"1"
"";"30469125";"22629422";"note_topic";"1";"2023-11-09 10:05:50";"2023-11-09 10:06:16";"2023-11-09 09:05:59";"2381";"2023-11-09 09:05:59";"";"1";"8";"0"
"";"30469125";"22603031";"page_3";"";"2023-11-09 10:05:50";"";"";"";"";"";"1";"13";"1"
"";"30469176";"22542976";"topic";"ai_feedback_vs_teacher_feedback";"2023-11-09 10:10:59";"2023-11-09 10:10:59";"2023-11-09 10:10:59";"";"2023-11-09 10:10:59";"";"1";"0";"0"
"";"30469176";"22576743";"effect_size_1";"-0.5";"2023-11-09 10:10:59";"2023-11-09 10:10:59";"2023-11-09 10:10:59";"";"2023-11-09 10:10:59";"";"1";"2";"0"
"";"30469176";"22576744";"effect_size_2";"0.5";"2023-11-09 10:10:59";"2023-11-09 10:10:59";"2023-11-09 10:10:59";"";"2023-11-09 10:10:59";"";"1";"3";"0"
"";"30469176";"22583679";"note_intro";"1";"2023-11-09 10:10:59";"2023-11-09 10:11:03";"2023-11-09 09:10:59";"2641";"2023-11-09 09:10:59";"";"1";"4";"0"
"";"30469176";"22583680";"informed_consent";"1";"2023-11-09 10:10:59";"2023-11-09 10:11:03";"2023-11-09 09:10:59";"2641";"2023-11-09 09:11:00";"3987";"1";"5";"0"
"";"30469176";"22629466";"page_1";"";"2023-11-09 10:10:59";"";"";"";"";"";"1";"7";"1"
"";"30469176";"22629422";"note_topic";"1";"2023-11-09 10:10:59";"2023-11-09 10:11:20";"2023-11-09 09:11:03";"2050";"2023-11-09 09:11:03";"";"1";"8";"0"
"";"30469176";"22603031";"page_3";"";"2023-11-09 10:10:59";"";"";"";"";"";"1";"13";"1"
"";"30469239";"22542976";"topic";"science_kit_vs_traditional_program";"2023-11-09 10:19:19";"2023-11-09 10:19:19";"2023-11-09 10:19:19";"";"2023-11-09 10:19:19";"";"1";"0";"0"
"";"30469239";"22576743";"effect_size_1";"0.5";"2023-11-09 10:19:19";"2023-11-09 10:19:19";"2023-11-09 10:19:19";"";"2023-11-09 10:19:19";"";"1";"2";"0"
"";"30469239";"22576744";"effect_size_2";"-0.8";"2023-11-09 10:19:19";"2023-11-09 10:19:19";"2023-11-09 10:19:19";"";"2023-11-09 10:19:19";"";"1";"3";"0"
"";"30469239";"22583679";"note_intro";"1";"2023-11-09 10:19:19";"2023-11-09 10:19:24";"2023-11-09 09:19:19";"2409";"2023-11-09 09:19:19";"";"1";"4";"0"
"";"30469239";"22583680";"informed_consent";"1";"2023-11-09 10:19:19";"2023-11-09 10:19:24";"2023-11-09 09:19:19";"2409";"2023-11-09 09:19:20";"3786";"1";"5";"0"
"";"30469239";"22629466";"page_1";"";"2023-11-09 10:19:19";"";"";"";"";"";"1";"7";"1"
"";"30469239";"22629422";"note_topic";"1";"2023-11-09 10:19:19";"2023-11-09 10:19:36";"2023-11-09 09:19:24";"2173";"2023-11-09 09:19:24";"";"1";"8";"0"
"";"30469239";"22603031";"page_3";"";"2023-11-09 10:19:19";"";"";"";"";"";"1";"13";"1"
"";"30470358";"22542976";"topic";"consumer_wearable_vs_no_wearable";"2023-11-09 11:53:03";"2023-11-09 11:53:04";"2023-11-09 11:53:04";"";"2023-11-09 11:53:04";"";"1";"0";"0"
"";"30470358";"22576743";"effect_size_1";"-0.2";"2023-11-09 11:53:03";"2023-11-09 11:53:04";"2023-11-09 11:53:04";"";"2023-11-09 11:53:04";"";"1";"2";"0"
"";"30470358";"22576744";"effect_size_2";"0.2";"2023-11-09 11:53:03";"2023-11-09 11:53:04";"2023-11-09 11:53:04";"";"2023-11-09 11:53:04";"";"1";"3";"0"
"";"30470358";"22583679";"note_intro";"1";"2023-11-09 11:53:03";"2023-11-09 11:53:08";"2023-11-09 10:53:03";"2355";"2023-11-09 10:53:03";"";"1";"4";"0"
"";"30470358";"22583680";"informed_consent";"1";"2023-11-09 11:53:03";"2023-11-09 11:53:08";"2023-11-09 10:53:03";"2355";"2023-11-09 10:53:05";"4078";"1";"5";"0"
"";"30470358";"22629466";"page_1";"";"2023-11-09 11:53:03";"";"";"";"";"";"1";"7";"1"
"";"30470358";"22629422";"note_topic";"1";"2023-11-09 11:53:03";"2023-11-09 11:53:56";"2023-11-09 10:53:08";"2121";"2023-11-09 10:53:08";"";"1";"8";"0"
"";"30470358";"22603031";"page_3";"";"2023-11-09 11:53:03";"";"";"";"";"";"1";"13";"1"
"";"30470834";"22542976";"topic";"ai_feedback_vs_teacher_feedback";"2023-11-09 12:09:17";"2023-11-09 12:09:18";"2023-11-09 12:09:18";"";"2023-11-09 12:09:18";"";"1";"0";"0"
"";"30470834";"22576743";"effect_size_1";"0.5";"2023-11-09 12:09:17";"2023-11-09 12:09:18";"2023-11-09 12:09:18";"";"2023-11-09 12:09:18";"";"1";"2";"0"
"";"30470834";"22576744";"effect_size_2";"-0.2";"2023-11-09 12:09:17";"2023-11-09 12:09:18";"2023-11-09 12:09:18";"";"2023-11-09 12:09:18";"";"1";"3";"0"
"";"30470834";"22583679";"note_intro";"1";"2023-11-09 12:09:17";"2023-11-09 12:09:23";"2023-11-09 11:09:17";"2040";"2023-11-09 11:09:17";"";"1";"4";"0"
"";"30470834";"22583680";"informed_consent";"1";"2023-11-09 12:09:17";"2023-11-09 12:09:23";"2023-11-09 11:09:17";"2040";"2023-11-09 11:09:19";"3933";"1";"5";"0"
"";"30470834";"22629466";"page_1";"";"2023-11-09 12:09:17";"";"";"";"";"";"1";"7";"1"
"";"30470834";"22629422";"note_topic";"1";"2023-11-09 12:09:17";"2023-11-09 12:09:43";"2023-11-09 11:09:23";"2524";"2023-11-09 11:09:23";"";"1";"8";"0"
"";"30470834";"22603031";"page_3";"";"2023-11-09 12:09:17";"";"";"";"";"";"1";"13";"1"
"";"30470853";"22542976";"topic";"consumer_wearable_vs_no_wearable";"2023-11-09 12:10:49";"2023-11-09 12:10:50";"2023-11-09 12:10:50";"";"2023-11-09 12:10:50";"";"1";"0";"0"
"";"30470853";"22576743";"effect_size_1";"-0.8";"2023-11-09 12:10:49";"2023-11-09 12:10:50";"2023-11-09 12:10:50";"";"2023-11-09 12:10:50";"";"1";"2";"0"
"";"30470853";"22576744";"effect_size_2";"0.5";"2023-11-09 12:10:49";"2023-11-09 12:10:50";"2023-11-09 12:10:50";"";"2023-11-09 12:10:50";"";"1";"3";"0"
"";"30470853";"22583679";"note_intro";"1";"2023-11-09 12:10:49";"2023-11-09 12:10:54";"2023-11-09 11:10:49";"2236";"2023-11-09 11:10:49";"";"1";"4";"0"
"";"30470853";"22583680";"informed_consent";"1";"2023-11-09 12:10:49";"2023-11-09 12:10:54";"2023-11-09 11:10:49";"2236";"2023-11-09 11:10:50";"3484";"1";"5";"0"
"";"30470853";"22629466";"page_1";"";"2023-11-09 12:10:49";"";"";"";"";"";"1";"7";"1"
"";"30470853";"22629422";"note_topic";"1";"2023-11-09 12:10:49";"2023-11-09 12:11:06";"2023-11-09 11:10:54";"2347";"2023-11-09 11:10:54";"";"1";"8";"0"
"";"30470853";"22603031";"page_3";"";"2023-11-09 12:10:49";"";"";"";"";"";"1";"13";"1"
"";"30470867";"22542976";"topic";"3D_video_vs_2D_video";"2023-11-09 12:12:23";"2023-11-09 12:12:24";"2023-11-09 12:12:24";"";"2023-11-09 12:12:24";"";"1";"0";"0"
"";"30470867";"22576743";"effect_size_1";"-0.2";"2023-11-09 12:12:23";"2023-11-09 12:12:24";"2023-11-09 12:12:24";"";"2023-11-09 12:12:24";"";"1";"2";"0"
"";"30470867";"22576744";"effect_size_2";"-0.5";"2023-11-09 12:12:23";"2023-11-09 12:12:24";"2023-11-09 12:12:24";"";"2023-11-09 12:12:24";"";"1";"3";"0"
"";"30470867";"22583679";"note_intro";"1";"2023-11-09 12:12:23";"2023-11-09 12:12:27";"2023-11-09 11:12:23";"2639";"2023-11-09 11:12:23";"";"1";"4";"0"
"";"30470867";"22583680";"informed_consent";"1";"2023-11-09 12:12:23";"2023-11-09 12:12:27";"2023-11-09 11:12:23";"2639";"2023-11-09 11:12:24";"3719";"1";"5";"0"
"";"30470867";"22629466";"page_1";"";"2023-11-09 12:12:23";"";"";"";"";"";"1";"7";"1"
"";"30470867";"22629422";"note_topic";"1";"2023-11-09 12:12:23";"2023-11-09 12:12:38";"2023-11-09 11:12:27";"2173";"2023-11-09 11:12:27";"";"1";"8";"0"
"";"30470867";"22603031";"page_3";"";"2023-11-09 12:12:23";"";"";"";"";"";"1";"13";"1"
"";"30470909";"22542976";"topic";"science_kit_vs_traditional_program";"2023-11-09 12:17:30";"2023-11-09 12:17:31";"2023-11-09 12:17:31";"";"2023-11-09 12:17:31";"";"1";"0";"0"
"";"30470909";"22576743";"effect_size_1";"0.5";"2023-11-09 12:17:30";"2023-11-09 12:17:31";"2023-11-09 12:17:31";"";"2023-11-09 12:17:31";"";"1";"2";"0"
"";"30470909";"22576744";"effect_size_2";"-0.2";"2023-11-09 12:17:30";"2023-11-09 12:17:31";"2023-11-09 12:17:31";"";"2023-11-09 12:17:31";"";"1";"3";"0"
"";"30470909";"22583679";"note_intro";"1";"2023-11-09 12:17:30";"2023-11-09 12:17:35";"2023-11-09 11:17:30";"2103";"2023-11-09 11:17:30";"";"1";"4";"0"
"";"30470909";"22583680";"informed_consent";"1";"2023-11-09 12:17:30";"2023-11-09 12:17:35";"2023-11-09 11:17:30";"2103";"2023-11-09 11:17:31";"3341";"1";"5";"0"
"";"30470909";"22629466";"page_1";"";"2023-11-09 12:17:30";"";"";"";"";"";"1";"7";"1"
"";"30470909";"22629422";"note_topic";"1";"2023-11-09 12:17:30";"2023-11-09 12:17:47";"2023-11-09 11:17:35";"2899";"2023-11-09 11:17:35";"";"1";"8";"0"
"";"30470909";"22603031";"page_3";"";"2023-11-09 12:17:30";"";"";"";"";"";"1";"13";"1"
"";"30470923";"22542976";"topic";"3D_video_vs_2D_video";"2023-11-09 12:18:27";"2023-11-09 12:18:27";"2023-11-09 12:18:27";"";"2023-11-09 12:18:27";"";"1";"0";"0"
"";"30470923";"22576743";"effect_size_1";"0.8";"2023-11-09 12:18:27";"2023-11-09 12:18:27";"2023-11-09 12:18:27";"";"2023-11-09 12:18:27";"";"1";"2";"0"
"";"30470923";"22576744";"effect_size_2";"-0.5";"2023-11-09 12:18:27";"2023-11-09 12:18:27";"2023-11-09 12:18:27";"";"2023-11-09 12:18:27";"";"1";"3";"0"
"";"30470923";"22583679";"note_intro";"1";"2023-11-09 12:18:27";"2023-11-09 12:18:30";"2023-11-09 11:18:27";"1978";"2023-11-09 11:18:27";"";"1";"4";"0"
"";"30470923";"22583680";"informed_consent";"1";"2023-11-09 12:18:27";"2023-11-09 12:18:30";"2023-11-09 11:18:27";"1978";"2023-11-09 11:18:28";"2984";"1";"5";"0"
"";"30470923";"22629466";"page_1";"";"2023-11-09 12:18:27";"";"";"";"";"";"1";"7";"1"
"";"30470923";"22629422";"note_topic";"1";"2023-11-09 12:18:27";"2023-11-09 12:18:34";"2023-11-09 11:18:31";"2190";"2023-11-09 11:18:31";"";"1";"8";"0"
"";"30470923";"22603031";"page_3";"";"2023-11-09 12:18:27";"";"";"";"";"";"1";"13";"1"
"";"30471014";"22542976";"topic";"science_kit_vs_traditional_program";"2023-11-09 12:28:49";"2023-11-09 12:28:50";"2023-11-09 12:28:50";"";"2023-11-09 12:28:50";"";"1";"0";"0"
"";"30471014";"22576743";"effect_size_1";"0.5";"2023-11-09 12:28:49";"2023-11-09 12:28:50";"2023-11-09 12:28:50";"";"2023-11-09 12:28:50";"";"1";"2";"0"
"";"30471014";"22576744";"effect_size_2";"-0.2";"2023-11-09 12:28:49";"2023-11-09 12:28:50";"2023-11-09 12:28:50";"";"2023-11-09 12:28:50";"";"1";"3";"0"
"";"30471014";"22583679";"note_intro";"1";"2023-11-09 12:28:49";"2023-11-09 12:28:54";"2023-11-09 11:28:50";"2171";"2023-11-09 11:28:50";"";"1";"4";"0"
"";"30471014";"22583680";"informed_consent";"1";"2023-11-09 12:28:49";"2023-11-09 12:28:54";"2023-11-09 11:28:50";"2171";"2023-11-09 11:28:51";"3543";"1";"5";"0"
"";"30471014";"22629466";"page_1";"";"2023-11-09 12:28:49";"";"";"";"";"";"1";"7";"1"
"";"30471014";"22629422";"note_topic";"1";"2023-11-09 12:28:49";"2023-11-09 12:28:58";"2023-11-09 11:28:54";"2534";"2023-11-09 11:28:54";"";"1";"8";"0"
"";"30471014";"22603031";"page_3";"";"2023-11-09 12:28:49";"";"";"";"";"";"1";"13";"1"
"";"30471124";"22542976";"topic";"ai_feedback_vs_teacher_feedback";"2023-11-09 12:42:20";"2023-11-09 12:42:21";"2023-11-09 12:42:21";"";"2023-11-09 12:42:21";"";"1";"0";"0"
"";"30471124";"22576743";"effect_size_1";"-0.2";"2023-11-09 12:42:20";"2023-11-09 12:42:21";"2023-11-09 12:42:21";"";"2023-11-09 12:42:21";"";"1";"2";"0"
"";"30471124";"22576744";"effect_size_2";"-0.8";"2023-11-09 12:42:20";"2023-11-09 12:42:21";"2023-11-09 12:42:21";"";"2023-11-09 12:42:21";"";"1";"3";"0"
"";"30471124";"22583679";"note_intro";"1";"2023-11-09 12:42:20";"2023-11-09 12:42:26";"2023-11-09 11:42:20";"2311";"2023-11-09 11:42:20";"";"1";"4";"0"
"";"30471124";"22583680";"informed_consent";"1";"2023-11-09 12:42:20";"2023-11-09 12:42:26";"2023-11-09 11:42:20";"2311";"2023-11-09 11:42:22";"4074";"1";"5";"0"
"";"30471124";"22629466";"page_1";"";"2023-11-09 12:42:20";"";"";"";"";"";"1";"7";"1"
"";"30471124";"22629422";"note_topic";"1";"2023-11-09 12:42:20";"2023-11-09 12:44:01";"2023-11-09 11:42:26";"2172";"2023-11-09 11:42:26";"";"1";"8";"0"
"";"30471124";"22603031";"page_3";"";"2023-11-09 12:42:20";"";"";"";"";"";"1";"13";"1"
"";"30471172";"22542976";"topic";"consumer_wearable_vs_no_wearable";"2023-11-09 12:48:02";"2023-11-09 12:48:02";"2023-11-09 12:48:02";"";"2023-11-09 12:48:02";"";"1";"0";"0"
"";"30471172";"22576743";"effect_size_1";"-0.5";"2023-11-09 12:48:02";"2023-11-09 12:48:02";"2023-11-09 12:48:02";"";"2023-11-09 12:48:02";"";"1";"2";"0"
"";"30471172";"22576744";"effect_size_2";"0.8";"2023-11-09 12:48:02";"2023-11-09 12:48:02";"2023-11-09 12:48:02";"";"2023-11-09 12:48:02";"";"1";"3";"0"
"";"30471172";"22583679";"note_intro";"1";"2023-11-09 12:48:02";"2023-11-09 12:48:06";"2023-11-09 11:48:02";"4000";"2023-11-09 11:48:02";"";"1";"4";"0"
"";"30471172";"22583680";"informed_consent";"1";"2023-11-09 12:48:02";"2023-11-09 12:48:06";"2023-11-09 11:48:02";"4000";"2023-11-09 11:48:03";"5599";"1";"5";"0"
"";"30471172";"22629466";"page_1";"";"2023-11-09 12:48:02";"";"";"";"";"";"1";"7";"1"
"";"30471172";"22629422";"note_topic";"1";"2023-11-09 12:48:02";"2023-11-09 12:48:25";"2023-11-09 11:48:06";"2482";"2023-11-09 11:48:06";"";"1";"8";"0"
"";"30471172";"22603031";"page_3";"";"2023-11-09 12:48:02";"";"";"";"";"";"1";"13";"1"
"";"30471245";"22542976";"topic";"science_kit_vs_traditional_program";"2023-11-09 12:57:11";"2023-11-09 12:57:12";"2023-11-09 12:57:12";"";"2023-11-09 12:57:12";"";"1";"0";"0"
"";"30471245";"22576743";"effect_size_1";"-0.2";"2023-11-09 12:57:11";"2023-11-09 12:57:12";"2023-11-09 12:57:12";"";"2023-11-09 12:57:12";"";"1";"2";"0"
"";"30471245";"22576744";"effect_size_2";"0.2";"2023-11-09 12:57:11";"2023-11-09 12:57:12";"2023-11-09 12:57:12";"";"2023-11-09 12:57:12";"";"1";"3";"0"
"";"30471245";"22583679";"note_intro";"1";"2023-11-09 12:57:11";"2023-11-09 12:57:16";"2023-11-09 11:57:11";"2056";"2023-11-09 11:57:11";"";"1";"4";"0"
"";"30471245";"22583680";"informed_consent";"1";"2023-11-09 12:57:11";"2023-11-09 12:57:16";"2023-11-09 11:57:11";"2056";"2023-11-09 11:57:13";"4277";"1";"5";"0"
"";"30471245";"22629466";"page_1";"";"2023-11-09 12:57:11";"";"";"";"";"";"1";"7";"1"
"";"30471245";"22629422";"note_topic";"1";"2023-11-09 12:57:11";"2023-11-09 12:57:26";"2023-11-09 11:57:16";"2020";"2023-11-09 11:57:16";"";"1";"8";"0"
"";"30471245";"22603031";"page_3";"";"2023-11-09 12:57:11";"";"";"";"";"";"1";"13";"1"
"";"30471380";"22542976";"topic";"consumer_wearable_vs_no_wearable";"2023-11-09 13:05:33";"2023-11-09 13:05:33";"2023-11-09 13:05:33";"";"2023-11-09 13:05:33";"";"1";"0";"0"
"";"30471380";"22576743";"effect_size_1";"0.2";"2023-11-09 13:05:33";"2023-11-09 13:05:33";"2023-11-09 13:05:33";"";"2023-11-09 13:05:33";"";"1";"2";"0"
"";"30471380";"22576744";"effect_size_2";"0.5";"2023-11-09 13:05:33";"2023-11-09 13:05:33";"2023-11-09 13:05:33";"";"2023-11-09 13:05:33";"";"1";"3";"0"
"";"30471380";"22583679";"note_intro";"1";"2023-11-09 13:05:33";"2023-11-09 13:05:37";"2023-11-09 12:05:33";"2997";"2023-11-09 12:05:33";"";"1";"4";"0"
"";"30471380";"22583680";"informed_consent";"1";"2023-11-09 13:05:33";"2023-11-09 13:05:37";"2023-11-09 12:05:33";"2997";"2023-11-09 12:05:34";"4315";"1";"5";"0"
"";"30471380";"22629466";"page_1";"";"2023-11-09 13:05:33";"";"";"";"";"";"1";"7";"1"
"";"30471380";"22629422";"note_topic";"1";"2023-11-09 13:05:33";"2023-11-09 13:05:42";"2023-11-09 12:05:37";"1979";"2023-11-09 12:05:37";"";"1";"8";"0"
"";"30471380";"22603031";"page_3";"";"2023-11-09 13:05:33";"";"";"";"";"";"1";"13";"1"
"";"30471416";"22542976";"topic";"consumer_wearable_vs_no_wearable";"2023-11-09 13:09:43";"2023-11-09 13:09:44";"2023-11-09 13:09:44";"";"2023-11-09 13:09:44";"";"1";"0";"0"
"";"30471416";"22576743";"effect_size_1";"-0.5";"2023-11-09 13:09:43";"2023-11-09 13:09:44";"2023-11-09 13:09:44";"";"2023-11-09 13:09:44";"";"1";"2";"0"
"";"30471416";"22576744";"effect_size_2";"0.5";"2023-11-09 13:09:43";"2023-11-09 13:09:44";"2023-11-09 13:09:44";"";"2023-11-09 13:09:44";"";"1";"3";"0"
"";"30471416";"22583679";"note_intro";"1";"2023-11-09 13:09:43";"2023-11-09 13:09:48";"2023-11-09 12:09:43";"1846";"2023-11-09 12:09:43";"";"1";"4";"0"
"";"30471416";"22583680";"informed_consent";"1";"2023-11-09 13:09:43";"2023-11-09 13:09:48";"2023-11-09 12:09:43";"1846";"2023-11-09 12:09:45";"4417";"1";"5";"0"
"";"30471416";"22629466";"page_1";"";"2023-11-09 13:09:43";"";"";"";"";"";"1";"7";"1"
"";"30471416";"22629422";"note_topic";"1";"2023-11-09 13:09:43";"2023-11-09 13:10:20";"2023-11-09 12:09:49";"2504";"2023-11-09 12:09:49";"";"1";"8";"0"
"";"30471416";"22603031";"page_3";"";"2023-11-09 13:09:43";"";"";"";"";"";"1";"13";"1"
"";"30471434";"22542976";"topic";"science_kit_vs_traditional_program";"2023-11-09 13:11:42";"2023-11-09 13:11:43";"2023-11-09 13:11:43";"";"2023-11-09 13:11:43";"";"1";"0";"0"
"";"30471434";"22576743";"effect_size_1";"-0.5";"2023-11-09 13:11:42";"2023-11-09 13:11:43";"2023-11-09 13:11:43";"";"2023-11-09 13:11:43";"";"1";"2";"0"
"";"30471434";"22576744";"effect_size_2";"-0.2";"2023-11-09 13:11:42";"2023-11-09 13:11:43";"2023-11-09 13:11:43";"";"2023-11-09 13:11:43";"";"1";"3";"0"
"";"30471434";"22583679";"note_intro";"1";"2023-11-09 13:11:42";"2023-11-09 13:11:48";"2023-11-09 12:11:42";"2431";"2023-11-09 12:11:42";"";"1";"4";"0"
"";"30471434";"22583680";"informed_consent";"1";"2023-11-09 13:11:42";"2023-11-09 13:11:48";"2023-11-09 12:11:42";"2431";"2023-11-09 12:11:45";"4857";"1";"5";"0"
"";"30471434";"22629466";"page_1";"";"2023-11-09 13:11:42";"";"";"";"";"";"1";"7";"1"
"";"30471434";"22629422";"note_topic";"1";"2023-11-09 13:11:42";"2023-11-09 13:11:58";"2023-11-09 12:11:48";"2079";"2023-11-09 12:11:48";"";"1";"8";"0"
"";"30471434";"22603031";"page_3";"";"2023-11-09 13:11:42";"";"";"";"";"";"1";"13";"1"
"";"30471458";"22542976";"topic";"3D_video_vs_2D_video";"2023-11-09 13:14:16";"2023-11-09 13:14:17";"2023-11-09 13:14:17";"";"2023-11-09 13:14:17";"";"1";"0";"0"
"";"30471458";"22576743";"effect_size_1";"-0.5";"2023-11-09 13:14:16";"2023-11-09 13:14:17";"2023-11-09 13:14:17";"";"2023-11-09 13:14:17";"";"1";"2";"0"
"";"30471458";"22576744";"effect_size_2";"0.8";"2023-11-09 13:14:16";"2023-11-09 13:14:17";"2023-11-09 13:14:17";"";"2023-11-09 13:14:17";"";"1";"3";"0"
"";"30471458";"22583679";"note_intro";"1";"2023-11-09 13:14:16";"2023-11-09 13:14:20";"2023-11-09 12:14:16";"2445";"2023-11-09 12:14:16";"";"1";"4";"0"
"";"30471458";"22583680";"informed_consent";"1";"2023-11-09 13:14:16";"2023-11-09 13:14:20";"2023-11-09 12:14:16";"2445";"2023-11-09 12:14:17";"3651";"1";"5";"0"
"";"30471458";"22629466";"page_1";"";"2023-11-09 13:14:16";"";"";"";"";"";"1";"7";"1"
"";"30471458";"22629422";"note_topic";"1";"2023-11-09 13:14:16";"2023-11-09 13:14:24";"2023-11-09 12:14:20";"2020";"2023-11-09 12:14:20";"";"1";"8";"0"
"";"30471458";"22603031";"page_3";"";"2023-11-09 13:14:16";"";"";"";"";"";"1";"13";"1"
"";"30472459";"22542976";"topic";"science_kit_vs_traditional_program";"2023-11-09 14:18:50";"2023-11-09 14:18:50";"2023-11-09 14:18:50";"";"2023-11-09 14:18:50";"";"1";"0";"0"
"";"30472459";"22576743";"effect_size_1";"-0.2";"2023-11-09 14:18:50";"2023-11-09 14:18:50";"2023-11-09 14:18:50";"";"2023-11-09 14:18:50";"";"1";"2";"0"
"";"30472459";"22576744";"effect_size_2";"0.2";"2023-11-09 14:18:50";"2023-11-09 14:18:50";"2023-11-09 14:18:50";"";"2023-11-09 14:18:50";"";"1";"3";"0"
"";"30472459";"22583679";"note_intro";"1";"2023-11-09 14:18:50";"2023-11-09 14:18:57";"2023-11-09 13:18:49";"1767";"2023-11-09 13:18:49";"";"1";"4";"0"
"";"30472459";"22583680";"informed_consent";"1";"2023-11-09 14:18:50";"2023-11-09 14:18:57";"2023-11-09 13:18:49";"1767";"2023-11-09 13:18:54";"6174";"1";"5";"0"
"";"30472459";"22629466";"page_1";"";"2023-11-09 14:18:50";"";"";"";"";"";"1";"7";"1"
"";"30472459";"22629422";"note_topic";"1";"2023-11-09 14:18:50";"2023-11-09 14:19:03";"2023-11-09 13:18:57";"2396";"2023-11-09 13:18:57";"";"1";"8";"0"
"";"30472459";"22603031";"page_3";"";"2023-11-09 14:18:50";"";"";"";"";"";"1";"13";"1"
"";"30473886";"22542976";"topic";"3D_video_vs_2D_video";"2023-11-09 15:57:24";"2023-11-09 15:57:24";"2023-11-09 15:57:24";"";"2023-11-09 15:57:24";"";"1";"0";"0"
"";"30473886";"22576743";"effect_size_1";"0.2";"2023-11-09 15:57:24";"2023-11-09 15:57:24";"2023-11-09 15:57:24";"";"2023-11-09 15:57:24";"";"1";"2";"0"
"";"30473886";"22576744";"effect_size_2";"0.5";"2023-11-09 15:57:24";"2023-11-09 15:57:24";"2023-11-09 15:57:24";"";"2023-11-09 15:57:24";"";"1";"3";"0"
"";"30473886";"22583679";"note_intro";"1";"2023-11-09 15:57:24";"2023-11-09 15:57:28";"2023-11-09 14:57:23";"1884";"2023-11-09 14:57:23";"";"1";"4";"0"
"";"30473886";"22583680";"informed_consent";"1";"2023-11-09 15:57:24";"2023-11-09 15:57:28";"2023-11-09 14:57:23";"1884";"2023-11-09 14:57:25";"3260";"1";"5";"0"
"";"30473886";"22629466";"page_1";"";"2023-11-09 15:57:24";"";"";"";"";"";"1";"7";"1"
"";"30473886";"22629422";"note_topic";"1";"2023-11-09 15:57:24";"2023-11-09 15:57:32";"2023-11-09 14:57:28";"2303";"2023-11-09 14:57:28";"";"1";"8";"0"
"";"30473886";"22603031";"page_3";"";"2023-11-09 15:57:24";"";"";"";"";"";"1";"13";"1"
"";"30483338";"22542976";"topic";"3D_video_vs_2D_video";"2023-11-10 08:27:11";"2023-11-10 08:27:12";"2023-11-10 08:27:12";"";"2023-11-10 08:27:12";"";"1";"0";"0"
"";"30483338";"22576743";"effect_size_1";"-0.8";"2023-11-10 08:27:11";"2023-11-10 08:27:12";"2023-11-10 08:27:12";"";"2023-11-10 08:27:12";"";"1";"2";"0"
"";"30483338";"22576744";"effect_size_2";"0.8";"2023-11-10 08:27:11";"2023-11-10 08:27:12";"2023-11-10 08:27:12";"";"2023-11-10 08:27:12";"";"1";"3";"0"
